"external_id","source_system","record_type","country_code","provider_name","legal_name","ico","id_zz","primary_specialty","kod_pzs_primary","kod_pzs_all","kod_pzs_count","kod_pzs_description","weekly_office_hours","insurance_vszp","insurance_dovera","insurance_union","street","building_number","orientation_number","city","district","region","country","address_full","primary_phone","phone_2","phone_3","phone_4","phone_5","phone_6","phones_all","primary_email","email_2","email_3","email_4","email_5","emails_all","primary_contact_person","contact_person_2","contact_person_3","contact_person_4","contact_person_5","contact_person_6","contact_persons_all","website_primary","websites_all","source_urls","source_files","notes","contact_enriched_from_web","contact_enriched_source_url","contact_enriched_note","import_tags","data_quality_flags"
"51-44682616-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNMED, s.r.o.","GYNMED, s.r.o.","44682616","51-44682616-A0001","gynecology_obstetrics","P66152009201","P66152009201","1","P66152009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","37","1","1","1","1.mája","1732","8","Púchov","Púchov","TN","SK","1.mája 1732/8, Púchov, Púchov, TN, SK","421424662082","421918022699","","","","","421424662082 | 421918022699","materno.fetalna@gmail.com","","","","","materno.fetalna@gmail.com","MUDr. Mariana Gódová","","","","","","MUDr. Mariana Gódová","","","https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/puchov/primarna-gynekologicko-porodnicka-ambulancia-mudr.-mariana-godova-puchov-gynmed.html?page_id=63251 | https://www.zzz.sk/zariadenie/23893-gynekologicka-ambulancia-gynmed-sro-mudr-mariana-godova | https://www.azet.sk/firma/212612/gynmed-sro/","gyn_rows_241_250_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"64-35945681-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNMEDA, s.r.o.","GYNMEDA, s.r.o.","35945681","64-35945681-A0001","gynecology_obstetrics","P90694009201","P90694009201","1","P90694009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","20","1","1","1","SNP","2748","96","Štúrovo","Nové Zámky","NR","SK","SNP 2748/96, Štúrovo, Nové Zámky, NR, SK","421367510547","421903563009","","","","","421367510547 | 421903563009","","","","","","","MUDr. Eva Ivaničová","","","","","","MUDr. Eva Ivaničová","","","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nove-zamky/primarna-gynekologicko-porodnicka-ambulancia-sturovo-gynmeda.html?page_id=87908 | https://www.zzz.sk/zariadenie/22344-gynekologicko-porodnicka-ambulancia-gynmeda-sro-mudr-eva-ivanicova | https://www.azet.sk/firma/675760/gynmeda-sro/","gyn_rows_241_250_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"62-46726461-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNMEDIC, s. r. o.","GYNMEDIC, s. r. o.","46726461","62-46726461-A0001","gynecology_obstetrics","P86926009201","P86926009201","1","P86926009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","34.5","1","1","1","Pekárska","11","","Trnava","Trnava","TT","SK","Pekárska 11, Trnava, Trnava, TT, SK","421335507387","421905603975","","","","","421335507387 | 421905603975","ambulancia@gynmedic.sk","","","","","ambulancia@gynmedic.sk","MUDr. Iveta Reháková","","","","","","MUDr. Iveta Reháková","https://gynmedic.sk/","https://gynmedic.sk/ | https://gynmedic.sk/kontakt/","https://gynmedic.sk/ | https://gynmedic.sk/kontakt/ | https://www.e-vuc.sk/ttsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/trnava/primarna-gynekologicko-porodnicka-ambulancia-trnava-gynmedic.html?page_id=86230","gyn_rows_241_250_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"64-35890169-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Gynmedic, s.r.o.","Gynmedic, s.r.o.","35890169","64-35890169-A0001","gynecology_obstetrics","P07809009201","P07809009201","1","P07809009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","39","1","1","1","Bratislavská","2604","27","Komárno","Komárno","NR","SK","Bratislavská 2604/27, Komárno, Komárno, NR, SK","421357736532","","","","","","421357736532","gynmedic@gmail.com","","","","","gynmedic@gmail.com","MUDr. Zsuzsanna Kovácsová","","","","","","MUDr. Zsuzsanna Kovácsová","","","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/komarno/primarna-gynekologicko-porodnicka-ambulancia-komarno-gynmedic.html?page_id=87845 | https://www.zzz.sk/zariadenie/5122-gynekologicka-ambulancia-gynmedic-sro-mudr-zsuzsanna-kovacsova | https://www.azet.sk/firma/347005/gynmedic-sro/","gyn_rows_221_230_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"64-46629477-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNNITRA s. r. o.","GYNNITRA s. r. o.","46629477","64-46629477-A0001","gynecology_obstetrics","P19033009201","P19033009201","1","P19033009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","22","1","1","1","Fatranská","873","12","Nitra","Nitra","NR","SK","Fatranská 873/12, Nitra, Nitra, NR, SK","421377833801","","","","","","421377833801","","","","","","","MUDr. Katarína Bednárová","Mgr. Eva Babicová","","","","","MUDr. Katarína Bednárová | Mgr. Eva Babicová","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-nitra-gynnitra.html?page_id=149155","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-nitra-gynnitra.html?page_id=149155","https://www.e-vuc.sk/nsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/nitra/primarna-gynekologicko-porodnicka-ambulancia-nitra-gynnitra.html?page_id=149155","gyn_rows_221_230_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"64-47249200-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNO - ARNO, s.r.o.","GYNO - ARNO, s.r.o.","47249200","64-47249200-A0001","gynecology_obstetrics","P69636009201","P69636009201","1","P69636009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Sv. Cyrila a sv. Metoda","4595","18","Topoľčany","Topoľčany","NR","SK","Sv. Cyrila a sv. Metoda 4595/18, Topoľčany, Topoľčany, NR, SK","421385223475","421904816333","421385318999","421385318992","","","421385223475 | 421904816333 | 421385318999 | 421385318992","","","","","","","MUDr. Eva Plrivitzerová","","","","","","MUDr. Eva Plrivitzerová","","","e-vuc.sk GYNO-ARNO Topoľčany | zzz.sk MUDr. Eva Plrivitzerová | azet.sk GYNO-ARNO","gyn_next_10_completed_batch11_with_persons.csv | gyn_combined_consolidated.csv","Rôzne verejné zdroje uvádzajú viac liniek pre ambulanciu/prevádzku; e-mail nebol spoľahlivo viditeľný.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"68-36664831-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GyNo s. r. o.","GyNo s. r. o.","36664831","68-36664831-A0001","gynecology_obstetrics","P44858009201","P44858009201","1","P44858009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","33","1","1","1","Kukučínova","2040","2","Snina","Snina","PO","SK","Kukučínova 2040/2, Snina, Snina, PO, SK","421577622238","421905696904","","","","","421577622238 | 421905696904","","","","","","","MUDr. Erika Gorolová","Alica Dreniková","","","","","MUDr. Erika Gorolová | Alica Dreniková","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/primarna-gynekologicko-porodnicka-ambulancia-snina-gyno.html?page_id=97942","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/primarna-gynekologicko-porodnicka-ambulancia-snina-gyno.html?page_id=97942","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/primarna-gynekologicko-porodnicka-ambulancia-snina-gyno.html?page_id=97942 | https://www.zlatestranky.sk/firmy/Snina/H44086/MUDr.%2BErika%2BGorolov%C3%A1%2B-%2BGyNo%2Bs.r.o./","gyn_rows_221_230_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"67-36670937-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOB, s.r.o.","GYNOB, s.r.o.","36670937","67-36670937-A0001","gynecology_obstetrics","P01961009201","P01961009201","1","P01961009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","1","1","1","Duklianska","3238","39","Stropkov","Stropkov","PO","SK","Duklianska 3238/39, Stropkov, Stropkov, PO, SK","421547422891","","","","","","421547422891","","","","","","","MUDr. Ladislav Oberhauser","","","","","","MUDr. Ladislav Oberhauser","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/stropkov/primarna-gynekologicko-porodnicka-ambulancia-stropkov-gynob.html?page_id=97934 | https://www.zzz.sk/ | https://www.azet.sk/","gyn_rows_281_290_completed.csv | gyn_combined_from_archive.csv | gyn_combined_consolidated.csv","","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"51-44994923-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","Gynocare, s. r. o.","Gynocare, s. r. o.","44994923","51-44994923-A0001","gynecology_obstetrics","P62307009201","P62307009201","1","P62307009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Staromyjavská","","59","Myjava","Myjava","TN","SK","Staromyjavská 59, Myjava, Myjava, TN, SK","421346979167","421346213921","","","","","421346979167 | 421346213921","peter.stastny@pobox.sk","","","","","peter.stastny@pobox.sk","MUDr. Peter Šťastný","Monika Caltíková","","","","","MUDr. Peter Šťastný | Monika Caltíková","","","e-vuc.sk Gynocare Myjava | nspmyjava.sk | zzz.sk | vysetrenie.zoznam.sk","gyn_next_10_completed_batch11_with_persons.csv | gyn_combined_consolidated.csv","E-mail je potvrdený cez ZZZ/Vyšetrenie; NsP Myjava potvrdzuje lekára, sestru a klapku.","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"67-36686441-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOFEM, s.r.o.","GYNOFEM, s.r.o.","36686441","67-36686441-A0001","gynecology_obstetrics","P77699009201","P77699009201","1","P77699009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","35","1","1","1","Sládkovičova","300","3","Snina","Snina","PO","SK","Sládkovičova 300/3, Snina, Snina, PO, SK","421577685121","","","","","","421577685121","kulanova.j@gmail.com","","","","","kulanova.j@gmail.com","MUDr. Diana Hrehová Kulanová","MUDr. Jana Kulanová","Mgr. Jana Kučerová","","","","MUDr. Diana Hrehová Kulanová | MUDr. Jana Kulanová | Mgr. Jana Kučerová","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/gynofem-snina-gynofem-1.html?page_id=97915","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","e-VÚC uvádza osoby a e-mail; telefón sa v rýchlom overení nepodarilo spoľahlivo potvrdiť.","1","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/gynofem-snina-gynofem-1.html?page_id=97915","e-VÚC uvádza telefón a email pri GYNOFEM Snina","gyn;sk;medical_partner_candidate;indexus_import",""
"67-36703192-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOMED, s.r.o.","GYNOMED, s.r.o.","36703192","67-36703192-A0001","gynecology_obstetrics","P42879009201","P42879009201","1","P42879009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","36.5","1","1","1","A. Prídavku","","3","Prešov","Prešov","PO","SK","A. Prídavku 3, Prešov, Prešov, PO, SK","421517713438","","","","","","421517713438","gynomed.ambulancia@gmail.com","","","","","gynomed.ambulancia@gmail.com","MUDr. Kleinová","","","","","","MUDr. Kleinová","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/primarna-gynekologicko-porodnicka-ambulancia-presov-gynomed.html?iframe=1+width%3D&page_id=97917 | https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/primarna-gynekologicko-porodnicka-ambulancia-presov-gynomed.html?page_id=97917","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","e-VÚC potvrdzuje ambulanciu Gynomed s.r.o. - gynekologická ambulancia MUDr. Kleinovej; telefón/e-mail som v dostupnom výpise nenašiel.","1","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/presov/primarna-gynekologicko-porodnicka-ambulancia-presov-gynomed.html?page_id=97917","e-VÚC uvádza telefón a email pri GYNOMED Prešov","gyn;sk;medical_partner_candidate;indexus_import",""
"67-36500984-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNON, s.r.o.","GYNON, s.r.o.","36500984","67-36500984-A0001","gynecology_obstetrics","N23431009201","N23431009201","1","N23431009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","15","1","1","1","Bezručova","3547","9","Bardejov","Bardejov","PO","SK","Bezručova 3547/9, Bardejov, Bardejov, PO, SK","421544884480","","","","","","421544884480","","","","","","","","","","","","","","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bardejov/primarna-gynekologicko-porodnicka-ambulancia-bardejov-gynon.html?page_id=97921","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","e-VÚC potvrdzuje identifikátor, IČO a telefón; osobu/e-mail som v rýchlom overení nenašiel.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"67-36497304-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNONK s.r.o.","GYNONK s.r.o.","36497304","67-36497304-A0001","gynecology_obstetrics","N85993009201","N85993009201","1","N85993009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Levočská","5112","26B","Poprad","Poprad","PO","SK","Levočská 5112/26B, Poprad, Poprad, PO, SK","421527125258","421903630077","421908392781","","","","421527125258 | 421903630077 | 421908392781","dkelemen619@gmail.com","gynonksestra@gmail.com","gynonklekar@gmail.com","","","dkelemen619@gmail.com | gynonksestra@gmail.com | gynonklekar@gmail.com","MUDr. Böhmer","","","","","","MUDr. Böhmer","","","https://www.zoznam.sk/firma/2829816/Gynonk-Poprad | https://www.azet.sk/firma/402656/gynonk-sro/ | https://www.gynpoprad.sk/","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","Zoznam/Azet uvádzajú čísla a e-mail; oficiálny web gynpoprad.sk uvádza e-maily a mobil. Osobu som prevzal z názvu oficiálnej ambulancie MUDr. Böhmer.","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"67-52726746-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOPED PLUS s. r. o.","GYNOPED PLUS s. r. o.","52726746","67-52726746-A0001","gynecology_obstetrics","P49496009201","P49496009201","1","P49496009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","30","1","1","1","Sládkovičova","300","3","Snina","Snina","PO","SK","Sládkovičova 300/3, Snina, Snina, PO, SK","421577621141","421577624794","","","","","421577621141 | 421577624794","info.gynoped@pobox.sk","","","","","info.gynoped@pobox.sk","MUDr. Miloš Pisák","","","","","","MUDr. Miloš Pisák","","","https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/snina/primarna-gynekologicko-porodnicka-ambulancia-snina-gynoped-plus-s.-r.-o..html?iframe=1+width%3D&page_id=133166 | https://www.zzz.sk/zariadenie/23624-gynekologicka-ambulancia-gynoped-plus-sro-mudr-milos-pisak","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","e-VÚC uvádza telefón 0577621141; ZZZ uvádza MUDr. Miloša Pisáka, telefón a e-mail.","","","","gyn;sk;medical_partner_candidate;indexus_import",""
"68-36599280-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOS, s.r.o.","GYNOS, s.r.o.","36599280","68-36599280-A0001","gynecology_obstetrics","P95965009201","P95965009201","1","P95965009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","32","1","1","1","Hutnícka","3039","20","Spišská Nová Ves","Spišská Nová Ves","KE","SK","Hutnícka 3039/20, Spišská Nová Ves, Spišská Nová Ves, KE, SK","421534413413","421905407025","","","","","421534413413 | 421905407025","","","","","","","MUDr. Vladimír Osif","","","","","","MUDr. Vladimír Osif","","","https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/spisska-nova-ves/primarna-gynekologicko-porodnicka-ambulancia-mudr.-vladimir-osif-spisska-nova-ves-gynos.html?page_id=136520 | https://www.zzz.sk/zariadenie/9415-gynekologicka-ambulancia-mudr-vladimir-osif","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","e-VÚC potvrdzuje osobu, ID_ZZ a telefón; ZZZ dopĺňa mobil.","","","","gyn;sk;medical_partner_candidate;indexus_import","missing_email"
"66-36866270-A0001","gyn_data_xlsx_2026-04-28","medical_provider_practice","SK","GYNOSAN, s.r.o.","GYNOSAN, s.r.o.","36866270","66-36866270-A0001","gynecology_obstetrics","P00708009201","P00708009201 | P00708271201 | P00708595201","3","P00708009201 – gynekológia a pôrodníctvo; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P00708271201 – nezistené v lokálnom číselníku; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01 | P00708595201 – mamodiagnostika v gynekológii; samostatná ambulancia / ambulantná starostlivosť; poradové číslo 01","31.5","1","1","1","Jilemnického","85","22","Revúca","Revúca","BB","SK","Jilemnického 85/22, Revúca, Revúca, BB, SK","421917689745","","","","","","421917689745","gynosansro@gmail.com","","","","","gynosansro@gmail.com","MUDr. Bibiana Szabová","Janka Pavlovská","","","","","MUDr. Bibiana Szabová | Janka Pavlovská","","","https://www.gynekologrevuca.sk/ | https://www.gynekologrevuca.sk/ambulantne-hodiny/ | https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/revuca/primarna-gynekologicko-porodnicka-ambulancia-revuca-gynosan.html?iframe=1%3Fiframe%3D1&page_id=93918","gyn_next_10_completed_batch12_with_persons.csv | gyn_combined_consolidated.csv","Oficiálny web uvádza lekárku, sestru, mobil a e-mail; e-VÚC potvrdzuje poskytovateľa a IČO.","","","","gyn;sk;medical_partner_candidate;indexus_import",""
